t, z, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
4.4818253550779215, -0.04280252379168563, 20.395213004408735, 3.7316842368765157, -0.012381257153844505, 1.1796612633729817E-6, 0.0, 0.5050020693608038, 0.10437730529816094, -0.015031324596085097, 0.6790331112888789, 0.02349178510063874, 1.7127803089733546, 478.20377043055936, 478.20377043055936, 2228429.5702064065, 2228429.5702064065, 1.793656675857836E-5, 156.76807020957992, 1.247497488216327E-5, 1.93329638204332E-4, -1.9926333074683837E-4, 42.48439517008422, 2.6002484259155194, -0.009369842534043143, -49.9998, 150.0026, 10500
4.728475865320495, -0.04516159216754183, 20.63566657871707, 3.732593503648698, -0.013061794745286744, 1.1833327404978283E-6, 0.0, 0.5057407547712498, 0.10449296517465338, -0.01496780067250321, 0.682128472220329, -0.26054693488560826, 2.010926883216837, 483.9595454047516, 483.9595454047516, 2255251.4815861424, 2255251.4815861424, 1.789487187732991E-5, 156.76528363762196, 1.2591818903583865E-5, 1.9453490496789135E-4, -1.9920166206653504E-4, 42.483914798972144, 2.599677625136523, -0.009369882256596258, -49.9998, 150.0028, 10500
4.9887004150186645, -0.047650825522273184, 20.88635244648026, 3.733552570490997, -0.013779686695866357, 1.1871401510592897E-6, 0.0, 0.5065042311017193, 0.10461290984766874, -0.014901670019314958, 0.6569749776987565, 0.8057986698893796, 0.9592041565472839, 489.9646352939617, 489.9646352939617, 2283235.2004698613, 2283235.2004698613, 1.7852406092729046E-5, 156.7623217197682, 1.2713755073783789E-5, 1.9578874060889275E-4, -1.9913659909386692E-4, 42.48340799681154, 2.5990754254194606, -0.00936992422424084, -49.9998, 150.0029, 10500
5.263246030995773, -0.05027742021746544, 21.14761321510278, 3.734564151131868, -0.01453697726302098, 1.1910864204530095E-6, 0.0, 0.5072928169317354, 0.10473722811914295, -0.014832855593793867, 0.6810389544175731, -0.23625851671499984, 2.0163920579342736, 496.22786024085366, 496.22786024085366, 2312421.8287223782, 2312421.8287223782, 1.7809200804346653E-5, 156.75922272714774, 1.284096915775774E-5, 1.9709256731697148E-4, -1.9906795497732097E-4, 42.48287330962525, 2.5984401003690882, -0.009369968566422412, -49.9998, 150.0031, 10500
5.552900851571604, -0.053048971716921856, 21.419797833525912, 3.7356311056341496, -0.015335821837856535, 1.1951744511459283E-6, 0.0, 0.5081068107430924, 0.10486600737631774, -0.014761279304195574, 0.6831764486903917, -0.48846040149409564, 2.2842213762074133, 502.7582558180062, 502.7582558180062, 2342853.4721119087, 2342853.4721119087, 1.7765288204739564E-5, 156.75593120593336, 1.297364290194109E-5, 1.98447782907948E-4, -1.9899553257798878E-4, 42.48230920348807, 2.5977698287598487, -0.009370015421941533, -49.9998, 150.0033, 10500
5.858496389071691, -0.05597349680101944, 21.703261566674527, 3.7367564481138906, -0.016178492895068695, 1.199407054171138E-6, 0.0, 0.5089464770610007, 0.10499933136538864, -0.014686863198223848, 0.680847898184197, -0.3011504353616012, 2.113019828065083, 509.56507799970507, 509.56507799970507, 2374573.2634786256, 2374573.2634786256, 1.7720703792476354E-5, 156.75246116598768, 1.3111968587012794E-5, 1.998558185857316E-4, -1.989191239008592E-4, 42.48171406013499, 2.5970626893372146, -0.009370064936590547, -49.9998, 150.0034, 10500
6.180909916850415, -0.059059457054868425, 21.998365981551895, 3.7379433548471988, -0.017067386247943617, 1.203787003906965E-6, 0.0, 0.509812057246376, 0.10513728184700856, -0.014609528503792518, 0.6842525724648711, -0.7149489766335018, 2.54338719425522, 516.6578088592944, 516.6578088592944, 2407625.389284312, 2407625.389284312, 1.7675484518501945E-5, 156.74880278933074, 1.3256141579894452E-5, 2.0131811235740902E-4, -1.9883850949756432E-4, 42.48108617232817, 2.5963166553350083, -0.009370117266234938, -49.9998, 150.0036, 10500
6.521066987680327, -0.062315783655613334, 22.305478946757585, 3.739195172782484, -0.01800502762457806, 1.2083169964513167E-6, 0.0, 0.510703761132153, 0.10527993721346535, -0.014529196362237665, 0.6837007279174931, -0.6978133269873842, 2.5432547507222676, 524.0461630697473, 524.0461630697473, 2442055.1199050224, 2442055.1199050224, 1.762966911523269E-5, 156.74494571840438, 1.340636156939096E-5, 2.0283610732583097E-4, -1.9875345783383234E-4, 42.480423738970494, 2.595529588693786, -0.009370172575971123, -49.9998, 150.0038, 10500
6.879944090737233, -0.06575190355416728, 22.62497464711941, 3.740515428475999, -0.018994079579256962, 1.2129996575581278E-6, 0.0, 0.5116217685841503, 0.10542737266620401, -0.014445787699857826, 0.680926732215952, -0.43174733612243027, 2.2945944545447428, 531.7400952859883, 531.7400952859883, 2477908.8440327058, 2477908.8440327058, 1.7583297918228896E-5, 156.74087902645917, 1.3562833048204278E-5, 2.0441125500173895E-4, -1.9866372462519792E-4, 42.479724859950664, 2.594699233963393, -0.009370231041131718, -49.9998, 150.004, 10500
7.258571454808453, -0.0693777671257892, 22.957233615024254, 3.741907837469125, -0.02003734875338066, 1.2178375402175185E-6, 0.0, 0.5125662290449683, 0.10557966006660677, -0.01435922328578089, 0.6674172317912892, 0.38524127238825706, 1.4953758142650633, 539.749808488075, 539.749808488075, 2515234.1075544297, 2515234.1075544297, 1.753641250247767E-5, 156.73656787380966, 1.372576291238852E-5, 2.0604500319301275E-4, -1.985690521344784E-4, 42.47898753070626, 2.593823211873339, -0.009370292847978363, -49.9998, 150.0043, 10500
7.658036005771429, -0.07320387736716558, 23.302642779907025, 3.7433763141263285, -0.02113779350136996, 1.2228331188629868E-6, 0.0, 0.5135372604745433, 0.10573686768065459, -0.01426942385613715, 0.6571771453481807, 0.7015880041002236, 1.1971183296623267, 548.0857633646922, 548.0857633646922, 2554079.6572794653, 2554079.6572794653, 1.7489056496762534E-5, 156.73204672563037, 1.3895370639055126E-5, 2.0773884236946775E-4, -1.9846916842699165E-4, 42.47820963648903, 2.5928990125530316, -0.009370358194087509, -49.9998, 150.0045, 10500
8.079484486832708, -0.07724132075620667, 23.661595537214144, 3.744924981953219, -0.022298531897728763, 1.2279888119054142E-6, 0.0, 0.5145349538302894, 0.10589906081533661, -0.014176309732830863, 0.6697761634771102, 0.23713986497203707, 1.6799228836218385, 556.7586888165965, 556.7586888165965, 2594495.48988534, 2594495.48988534, 1.7441273368854864E-5, 156.7272794401357, 1.4071874098139113E-5, 2.094942424707793E-4, -1.9836378659312208E-4, 42.477388946315365, 2.5919239883818843, -0.00937042729059567, -49.9998, 150.0048, 10500
8.524126750484589, -0.08150179980973331, 24.034491838001262, 3.746558184414584, -0.02352285014008911, 1.2333069347613897E-6, 0.0, 0.515559364110773, 0.10606630026904644, -0.014079801699449127, 0.6680851469810682, 0.29418533775910005, 1.6414412072741298, 565.7795936597664, 565.7795936597664, 2636532.9064545115, 2636532.9064545115, 1.7393107716972936E-5, 156.7222291735687, 1.425549562016045E-5, 2.113126727555059E-4, -1.9825260391811617E-4, 42.47652310658671, 2.590895346451335, -0.009370500360901366, -49.9998, 150.005, 10500
8.993239231629637, -0.08599766748999094, 24.42173830015719, 3.7482804962726908, -0.02481421136552588, 1.2387897349931418E-6, 0.0, 0.5166105173983964, 0.10623864336745192, -0.013979820405327206, 0.6800194865611984, -0.5529687156010921, 2.5072987553031263, 575.1597796081395, 575.1597796081395, 2680244.5729739303, 2680244.5729739303, 1.7344605359029728E-5, 156.71690496113774, 1.4446468751138157E-5, 2.131956388952417E-4, -1.9813530101451429E-4, 42.47560963435942, 2.5898101406155223, -0.009370577642680507, -49.9997, 150.0053, 10500
9.488168611843385, -0.09074196356077578, 24.823748342071, 3.7500967354665384, -0.026176264891660656, 1.2444394010158249E-6, 0.0, 0.5176884127239612, 0.10641614416835186, -0.013876286241249036, 0.6705954130737098, 0.12150862002982331, 1.8515887576641945, 584.9108556160764, 584.9108556160764, 2725684.587170916, 2725684.587170916, 1.7295811964960345E-5, 156.7112917420792, 1.4645030997999751E-5, 2.151446501541977E-4, -1.9801154090020697E-4, 42.47464591024752, 2.588665263111042, -0.009370659389614283, -49.9997, 150.0056, 10500
10.010335685294208, -0.09574845296862286, 25.240942339380386, 3.752011975553039, -0.027612855906823813, 1.2502580368219819E-6, 0.0, 0.5187930174855881, 0.10659885260107096, -0.013769119841994928, 0.6690906127708179, 0.1738790715044978, 1.8179651358044802, 595.0447536611463, 595.0447536611463, 2772908.5520609417, 2772908.5520609417, 1.7246773329523943E-5, 156.70537362852417, 1.4851425751427759E-5, 2.1716122321757117E-4, -1.978809680295257E-4, 42.47362917093631, 2.587457435720274, -0.009370745871394866, -49.9997, 150.0059, 10500
10.561239437418287, -0.1010316663931358, 25.67374780526001, 3.75403155873141, -0.029128035613828717, 1.2562476760225974E-6, 0.0, 0.5199242704595407, 0.10678681484482656, -0.013658241877534727, 0.6779700736916052, -0.4683733564914751, 2.478850923460705, 605.573746048605, 605.573746048605, 2821973.6565864994, 2821973.6565864994, 1.719753503619545E-5, 156.6991105532235, 1.5065900202093478E-5, 2.1924687469228047E-4, -1.97743207268956E-4, 42.4725565012872, 2.5861832004556833, -0.009370837375260456, -49.9997, 150.0062, 10500
11.142461348058292, -0.1066069430746111, 26.12259959453223, 3.7561611094722296, -0.030726071852735383, 1.2624102821584934E-6, 0.0, 0.5210820821983384, 0.10698007327854171, -0.013543573096767222, 0.6679562457929701, 0.18993714133997727, 1.838958673381456, 616.510464320131, 616.510464320131, 2872938.7637318103, 2872938.7637318103, 1.7148143093445397E-5, 156.6925314505465, 1.5288716713859045E-5, 2.214031723587354E-4, -1.975978628181168E-4, 42.47142482601018, 2.584838909737954, -0.009370934206905306, -49.9997, 150.0066, 10500
11.755669931418844, -0.1124904760923069, 26.58794013171254, 3.7584065487727294, -0.03241146020949777, 1.2687477734331326E-6, 0.0, 0.5222663400175284, 0.10717866719939068, -0.013425033917163431, 0.6679815398762966, 0.17010242439750037, 1.8768863078557858, 627.8679198510615, 627.8679198510615, 2925864.5065059466, 2925864.5065059466, 1.7098641787962392E-5, 156.6855710565285, 1.5520134438354997E-5, 2.2363165532798726E-4, -1.9744451706882812E-4, 42.47023090088216, 2.583420716042747, -0.009371036693296123, -49.9997, 150.0069, 10500
12.402625525871569, -0.11869936013401078, 27.07021966294065, 3.760774109059933, -0.034188935628886634, 1.2752619797659316E-6, 0.0, 0.5234769003248106, 0.10738263142345211, -0.013302545279529773, 0.6789921532219467, -0.6727515429052728, 2.7373890940398695, 639.6595262226579, 639.6595262226579, 2980813.3921975857, 2980813.3921975857, 1.704907579380389E-5, 156.67823300337918, 1.576042759642495E-5, 2.2593390852546818E-4, -1.9728272940123734E-4, 42.46897130348448, 2.5819245609852337, -0.009371145181636105, -49.9997, 150.0073, 10500
13.085185347359882, -0.125251642032366, 27.569896531598733, 3.763270349763165, -0.036063484540678405, 1.2819547046387454E-6, 0.0, 0.5247136005619049, 0.10759199817439165, -0.013176027545813263, 0.669242592858366, 0.06620446213038277, 2.015510952842637, 651.8991234588668, 651.8991234588668, 3037849.9153183196, 3037849.9153183196, 1.69994883927923E-5, 156.6704965365535, 1.6009876771780367E-5, 2.2831153383931876E-4, -1.9711203491536343E-4, 42.46764242343567, 2.5803461638152103, -0.009371260043500586, -49.9996, 150.0077, 10500
13.80530882091028, -0.1321663741174483, 28.087437477282144, 3.765902173577256, -0.03804035751120874, 1.2888276918215097E-6, 0.0, 0.5259762533647667, 0.10780679599496087, -0.013045401175603516, 0.679220175174717, -0.7594884465064327, 2.857576164102478, 664.6010042207282, 664.6010042207282, 3097040.6796685937, 3097040.6796685937, 1.6949921791139468E-5, 156.6623397626107, 1.6268770757124473E-5, 2.3076615157450992E-4, -1.9693194309214245E-4, 42.466240452090375, 2.578681009289414, -0.009371381675143035, -49.9996, 150.0082, 10500
